country,year,consumption_growth,fdi_pct_gdp,gdp_growth,gni_per_capita,inflation_pct,internet_users_pct,investment_pct_gdp,population,urbanization_pct,political_stability,regulatory_quality,rule_of_law,data_completeness_pct
Indonesia,2015,4.8414945238228,2.29761639380441,4.87632230022123,3390.0,6.36312061196646,22.062742603379,34.0627921803386,261799249.0,53.1720771789551,-0.5390218,-0.1393886,-0.3812221,99.0
Indonesia,2016,5.04453523751019,0.487372471368879,5.03306918280177,3370.0,3.52580452815451,25.447353701827,33.8587393039462,264627418.0,53.812557220459,-0.463383,0.0343509,-0.321809499999999,99.0
Indonesia,2017,4.98163572725232,2.01948919812582,5.06978590134916,3490.0,3.80879857691949,32.335806250688,33.7105947957751,267346658.0,54.4541015625,-0.5816146,0.1002062,-0.3165999,99.0
Indonesia,2018,5.13689124339334,1.81428979349441,5.17429153955024,3810.0,3.19834755924996,39.9046386385762,34.5705858319707,269951846.0,55.0956840515137,-0.5428012,0.0734587999999999,-0.2197187,99.0
Indonesia,2019,5.16069921057434,2.23336204282241,5.01928768046282,4020.0,3.03058460941661,47.6906489788375,33.7801423773995,272489381.0,55.7382049560547,-0.5802685,0.11098269999999999,-0.1919729,99.0
Indonesia,2020,-2.66609987603441,1.81058402027127,-2.06551182934165,3850.0,1.91983527270793,53.72649449,32.3434120537481,274814866.0,56.2785287648768,-0.539945999999999,0.22478089999999998,-0.1479773,99.0
Indonesia,2021,2.00563849274586,1.7878556314554,3.70288562827751,4130.0,1.56007882983334,62.10447842,31.4488724858485,276758053.0,56.8761702464027,-0.6496757,0.3421673,-0.1436778,99.0
Indonesia,2022,4.95554987838472,1.87264100861425,5.30719722664799,4520.0,4.20946463714784,66.48461277,29.7453138212259,278830529.0,57.4934704226599,-0.7624666,0.2811244,-0.1291182,99.0
Indonesia,2023,4.94314697203188,1.57116966408747,5.04883117855516,4810.0,3.66938654859761,69.20836554,30.3426390629498,281190067.0,58.1179353397878,-0.613745,0.3408081,-0.0817572,99.0
Indonesia,2024,5.11085982428132,1.73855290316368,5.03257477088519,4920.0,2.18151273615189,72.78075544,31.396316156558,283487931.0,58.7509635387997,-0.609127499999999,0.12472019999999999,-0.206598099999999,99.0
Laos,2000,,1.95760389973722,5.79878232861959,280.0,25.0846414281315,0.111044032290124,13.41565795568,5431212.0,22.1840964350091,-0.6018274,-1.4907046,-1.326725,93.3
Laos,2001,19.3877677920869,1.35157901983042,5.75141287983195,300.0,7.81180794783471,0.181664460654566,13.5436071724261,5521482.0,23.3728884682287,,,,93.3
Laos,2002,-1.19884815832779,0.253176893420544,5.91874368370564,310.0,10.6313446323333,0.267899241309349,29.0404231808259,5610889.0,24.5247834668291,-0.0799686,-1.3817169,-1.5373033,93.3
Laos,2003,15.0742136153709,0.962969691363706,6.06700230344272,330.0,15.4893529233525,0.333912466428616,27.7715216255189,5697945.0,25.5945881340707,-1.0092662,-1.4538744,-1.6175273,93.3
Laos,2004,10.6045456923067,0.714895049062071,6.35769548008234,380.0,10.4622667314208,0.361434490258043,31.754243509919,5781626.0,26.5371091732139,-0.513960899999999,-1.3157016,-1.4097613,93.3
Laos,2005,6.85652011686328,1.01332132437858,7.10756836811267,450.0,7.16541759946639,0.850399971,34.0580868030095,5869523.0,27.3224977292697,-0.3800286,-1.226348,-1.1632985,93.3
Laos,2006,4.64225053884182,5.42138961728604,8.61926620832807,500.0,6.54559439052787,1.16989994,30.0695410386414,5963200.0,28.0378756242097,-0.0903443,-1.1865629,-1.0987704,93.3
Laos,2007,0.502665440784995,7.66062749777557,7.59682880054878,600.0,4.66197269469701,1.64,32.312243033777,6056236.0,28.7343050001346,-0.153318099999999,-1.1761206,-1.0493587,93.3
Laos,2008,17.0588337837966,4.18200303606929,7.82490276337012,740.0,7.62880887577516,3.55,31.68198579384,6148969.0,29.4034348148069,0.0129444,-1.0242586,-1.02587,93.3
Laos,2009,4.2142490338378,5.45905949594973,7.50177491225853,880.0,0.141187674980385,6.0,33.9384705525426,6241642.0,30.0420311503825,-0.0651815999999999,-1.0216488,-1.0303478,93.3
Laos,2010,17.3830053335339,3.90935018167503,8.52690551739717,990.0,5.98254521550082,7.0,27.4624877401915,6334194.0,30.6468600890172,-0.2200354,-0.948435799999999,-0.946446799999999,93.3
Laos,2011,3.20231109313569,3.43702755895922,8.03865268023725,1130.0,7.5689885610998,9.0,28.0678025249814,6426590.0,31.2146877128668,-0.072408,-0.927360699999999,-0.957751799999999,93.3
Laos,2012,14.8994602830988,6.06067602678934,8.02609843461283,1350.0,4.2551267783209,10.74769974,32.504255276611,6518978.0,31.7422801040872,-0.0728091,-0.8473352,-0.8974981,93.3
Laos,2013,4.86869294144942,5.68624628337024,8.02630022699017,1590.0,6.37142717782947,12.5,30.6473220372757,6611385.0,32.2264033448341,-0.0505462999999999,-0.8088113,-0.8536497,93.3
Laos,2014,4.67058881700166,6.53385086120159,7.61196343979319,1810.0,4.12924306873771,14.26000023,29.8013514004447,6703172.0,32.6638235172635,0.3772453,-0.745683299999999,-0.779778,93.3
Laos,2015,4.50422633939387,7.47075777292731,7.27006584373785,1960.0,1.27735427102992,18.20000076,31.556651604237,6801645.0,33.1240204432199,0.4046383,-0.6993587,-0.7713994,93.3
Laos,2016,4.53091349383099,5.87774436155716,7.02283625501138,2110.0,1.59691227583204,21.87000084,29.0076540961796,6908802.0,33.8267455533474,0.3452009,-0.665338,-0.7516558,93.3
Laos,2017,,9.87799160512334,6.8925308726989,2240.0,0.825478607568026,25.51040077,,7018147.0,34.5115346444216,0.2776591,-0.6856629,-0.822191799999999,93.3
Laos,2018,,7.4856486219066,6.24796000755872,2460.0,2.04039266890201,36.27130127,,7128045.0,35.2050070032013,0.2651475,-0.792704499999999,-0.8579945,93.3
Laos,2019,,4.03149139231071,5.4577350924848,2520.0,3.32255881256925,47.03229904,,7237636.0,35.9072880879451,0.3582008,-0.720662799999999,-0.944245599999999,93.3
Laos,2020,,5.09807193491087,0.503031829018681,2470.0,5.10407262959919,54.0,,7346533.0,36.6185033569111,0.5456553,-0.775701299999999,-0.875201399999999,93.3
Laos,2021,,5.69344695957329,2.52835100486102,2500.0,3.75562036658877,62.0,,7453194.0,37.338778268357,0.583086,-0.742067799999999,-0.7575675,93.3
Laos,2022,,4.69509225789707,2.70742652643155,2300.0,22.9562225132056,64.54000092,,7559007.0,38.0682382805397,0.7033051,-0.818860399999999,-0.8397916,93.3
Laos,2023,,11.2425630959408,3.74568140158232,2110.0,31.2301341732646,64.39800262,,7664993.0,38.8070088517156,0.7378068,-0.7700083,-0.8447129,93.3
Laos,2024,,5.98958863567394,4.13019264438475,2000.0,23.1305695942588,65.59269714,,7769819.0,39.5552154401406,0.5576599,-0.636028199999999,-0.742416699999999,93.3
Malaysia,2000,13.0284321549706,4.03842862393763,8.85886816969386,3490.0,1.53474023697699,21.3847311644538,26.8674891484592,22967816.0,61.9694564490726,0.016114899999999998,0.40974459999999996,-0.0264614,99.0
Malaysia,2001,3.02742703231749,0.597029318252079,0.517675319192861,3570.0,1.41678473206098,26.6959725007084,24.398219973396,23526538.0,63.0180877676224,,,,99.0
Malaysia,2002,3.87210415422716,3.16612432250471,5.39098830692797,3810.0,1.80787246281536,32.3382043389359,24.7773431485884,24102477.0,64.056368465184,0.3662257,0.5675736,0.2232436,99.0
Malaysia,2003,8.11346873840739,2.92094209456765,5.7884992858875,4170.0,1.08967632577286,34.9711523397291,22.7633850643195,24679602.0,65.0750932867555,0.3617264,0.7165568999999999,0.3410072,99.0
Malaysia,2004,9.84907689179965,3.50787262049412,6.78343772370305,4720.0,1.42127115937402,42.2522656295248,23.0495646010531,25256772.0,66.0647889111941,0.1553244,0.5752967999999999,0.3711285,99.0
Malaysia,2005,9.10930253139404,2.73438734940078,5.33213916141486,5240.0,2.97507092684449,48.6291702459839,22.3964178094036,25836071.0,67.0159820173565,0.4092882,0.5598434,0.27723339999999996,99.0
Malaysia,2006,6.61023865518521,4.72716484834358,5.5848470671515,5790.0,3.60923564224389,51.6379889864403,22.7035242231695,26417909.0,67.9191992840997,0.2101206,0.6788801999999999,0.3835036,99.0
Malaysia,2007,10.4438326008287,4.68684578287436,6.29878592740947,6560.0,2.02735317779569,55.7,23.4095349745995,26998389.0,68.7649673902807,0.158114,0.7212038,0.29856089999999996,99.0
Malaysia,2008,8.71934316713224,3.28081949125174,4.83176988913097,7420.0,5.44078221100769,55.8,21.4583043811993,27570059.0,69.5438130147565,0.1350346,0.6129114999999999,0.2195174,99.0
Malaysia,2009,0.553880589333716,0.056692316075743,-1.51352871598714,7500.0,0.583308405623702,55.9,17.8356949570531,28124778.0,70.2462628363839,0.028329299999999998,0.5057859,0.2116536,99.0
Malaysia,2010,6.86192061413064,4.26864663854031,7.42484738326097,8130.0,1.62285235577035,56.3,23.3865410976414,28655776.0,70.8625314831025,0.17529989999999998,0.6535173,0.2255439,99.0
Malaysia,2011,6.86434996091751,5.07446032143377,5.29391283414003,8890.0,3.1744709215131,61.0,23.1882579658738,29162039.0,71.4245166681964,0.0582972,0.5248522999999999,0.1386142,99.0
Malaysia,2012,8.3454078728834,2.82905738174529,5.47345419253853,9980.0,1.66357102479206,65.8,25.7486213670602,29662831.0,71.9680127926087,-0.0196796999999999,0.754922,0.2392426,99.0
Malaysia,2013,7.24894837565304,3.49431175959971,4.69372252557893,10590.0,2.10501231233612,57.05751226,25.9371066959614,30174265.0,72.4882717118078,-0.0428372,0.8446929999999999,0.19176559999999998,99.0
Malaysia,2014,6.97639355095627,3.14122940365348,6.00672194558203,10840.0,3.14299050879095,63.6654258813225,24.9776084262813,30696137.0,72.9802206910773,0.0879800999999999,0.8827965,0.2420724,99.0
Malaysia,2015,6.01754166372075,3.27094402931735,5.09153242155011,10350.0,2.10438980238359,71.0640678111957,25.424263277142,31232798.0,73.4387869957006,0.0447869,0.7623928,0.11417079999999999,99.0
Malaysia,2016,5.85118565859091,4.47130958598651,4.44978139761541,9800.0,2.09056659525742,78.7883099275229,25.9955119994004,31789685.0,73.8588978909614,-0.0158376,0.729094,0.098701,99.0
Malaysia,2017,6.90826593695486,2.9358203805856,5.81272240983328,9560.0,3.87120115774237,80.1404790103961,25.5473434515187,32355644.0,74.2354806421432,-0.011848,0.7662251999999999,0.1306432,99.0
Malaysia,2018,7.97993747640615,2.31458721219734,4.84308697634881,10200.0,0.884709160571235,81.2010486181174,23.8974199608763,32910967.0,74.5634625145296,0.1769644,0.7479363,0.28639539999999997,99.0
Malaysia,2019,7.68768167459078,2.50697705748044,4.41318742129586,10750.0,0.662891865764326,84.1871450078281,21.0482403944815,33440596.0,74.8377707734042,0.16088919999999998,0.7557539999999999,0.3389272,99.0
Malaysia,2020,-3.94478420721832,1.20275464255821,-5.45684658426701,10110.0,-1.1387021539305,89.55501192,19.6580082281542,33889558.0,75.0511895575672,0.14007039999999998,0.637551,0.34997059999999997,99.0
Malaysia,2021,1.78830923854719,5.41626377085161,3.31534954399166,10520.0,2.47710241465447,96.7514278,22.1257083996672,34282399.0,75.5088628191907,0.196108,0.7295908,0.3016338,99.0
Malaysia,2022,11.4136615295312,3.68486215546291,9.03173723044451,11620.0,3.37869862549928,97.3986404,23.5862921622175,34695493.0,75.9741357073003,0.2483001,0.6557653999999999,0.2952941,99.0
Malaysia,2023,4.61713172356333,1.97990062716743,3.5370638041057,11700.0,2.48886560125754,97.69272633,22.8017590224926,35126298.0,76.4434752105739,0.2281849,0.588407,0.30168429999999996,99.0
