country,year,consumption_growth,fdi_pct_gdp,gdp_growth,gni_per_capita,inflation_pct,internet_users_pct,investment_pct_gdp,population,urbanization_pct
Cambodia,2014,5.40794543073638,8.40902020300656,8.00032074618566,1330.0,3.85568861424207,14.0,30.0126716073678,15396772.0,27.8179557823331
Cambodia,2015,5.68236198818258,7.54029662001984,7.20703472529512,1430.0,1.22393195511119,6.43319107021405,29.8714938168298,15623251.0,30.0669222549819
Cambodia,2016,4.57993951761237,9.32318507305764,7.90550116130704,1550.0,3.01913975139128,32.3984517141849,30.3850325759008,15852803.0,32.4767436038024
Cambodia,2017,6.67517339477158,9.49760203098743,8.07503915535979,1690.0,2.91263557371478,32.9002785437986,30.6334526919382,16073372.0,35.0127905056235
Cambodia,2018,5.47509797087133,9.69240300027112,8.77622376224463,1920.0,2.45908515380146,65.0,30.7394192448512,16274522.0,37.6404336372742
Cambodia,2019,3.38412497568179,9.98500044202808,7.93695013588524,2100.0,1.94257500833107,52.305878224498,31.3945541935104,16481304.0,39.5830241256026
Cambodia,2020,-1.88703200575925,10.410239809326,-3.55572193406549,2050.0,2.9402951426397,56.37590027,31.351227539335,16725474.0,39.832658030922
Cambodia,2021,-2.44454048632909,9.4684591111041,3.08984284148661,2120.0,2.92073477592949,60.76269913,30.3788112661952,16974305.0,40.1091858128847
Cambodia,2022,5.21899382362822,8.94830125779534,5.12990110773977,2270.0,5.34370264895437,65.49079895,34.5945264318735,17201724.0,40.374616187368
Cambodia,2023,4.57932638761778,9.35096701989758,5.00733043811898,2390.0,2.12746796594194,68.92549896,33.2944796211269,17423880.0,40.6290788072508
Cambodia,2024,2.39395038979875,9.48089832015712,6.0158145735202,2550.0,0.808042016536654,68.47530365,32.1861316004857,17638801.0,40.8727033252729
China,2000,11.7118299109767,3.43984725315719,8.57357328926101,950.0,0.347811226864587,1.77591320677415,33.6326827140045,1262645000.0,36.4320234662299
China,2001,7.2078438693799,3.47245235578959,8.32404695347056,1020.0,0.719125609120114,2.63965021485872,35.523858010134,1271850000.0,37.6597442626953
China,2002,9.33537082956984,3.56241418263928,9.23604870383861,1130.0,-0.731970902350244,4.59570433077551,36.0687816828708,1280400000.0,39.0897827148438
China,2003,6.3537039301879,3.43849537731211,10.1138119025242,1300.0,1.12760348729637,6.2,39.4280130265115,1288400000.0,40.5302314758301
China,2004,8.26374543458137,3.43299015092913,10.1404291872206,1530.0,3.82463743108159,7.3,41.6343741627493,1296075000.0,41.7600135803223
China,2005,11.1859125883576,4.49218509012467,11.4535130030645,1790.0,1.77641407667571,8.52325700269541,40.178086700104,1303720000.0,42.9899978637695
China,2006,10.3687489915944,4.44499743873593,12.6752842281595,2090.0,1.6494309945586,10.5231526193851,39.6897003482818,1311020000.0,44.3430099487305
China,2007,13.9019620132322,4.33537500236917,14.1507710506103,2550.0,4.81676767378834,16.0,40.2220879226288,1317885000.0,45.8892440795898
China,2008,8.91047291904839,3.67520717506325,9.66877608164454,3140.0,5.92525137041092,22.6,41.9607249432501,1324655000.0,46.9895057678223
China,2009,10.1259024061811,2.52538984334254,9.40610014336416,3740.0,-0.728165250932898,28.9,44.9282638913962,1331260000.0,48.3417053222656
China,2010,11.7154437946217,3.93541996731512,10.5916903885704,4410.0,3.17532475269199,34.3,46.1023443345586,1337705000.0,49.2340270628041
China,2011,15.0447370146863,3.65069190228423,9.46205248298186,5130.0,5.55389892257493,38.3,46.2703012824496,1345035000.0,51.8300285339355
China,2012,9.24912567008298,2.78099138181613,7.8578201481217,6010.0,2.61952432645541,42.30009842,45.8169211701107,1354190000.0,53.1003112792969
China,2013,8.92268072023641,2.98598708261986,7.77842954757257,6860.0,2.62105001748115,45.79999924,45.9224093546636,1363240000.0,54.4900016784668
